0	7.905664623044823e-05	6.21062359245567e-05	0	0	5.629913783161944e-05	
0	7.905664623044823e-05	7.521426809135324e-05	0	0	0.00010943688712571344	
0	7.905664623044823e-05	8.404536594977856e-05	0	0	0.00020025351448513877	
0	7.905664623044823e-05	7.231519884352628e-05	0	0	0.00029401573754296573	
0	7.905664623044823e-05	9.688752991925454e-05	0	0	0.0003902838349320721	
0	7.905664623044823e-05	8.953205298530925e-05	0	0	0.0004451759938503184	
0	7.905664623044823e-05	9.68667290095716e-05	0	0	0.0005081306949554445	
0	7.905664623044823e-05	9.373312493171713e-05	0	0	0.0005835324362164929	
0	7.905664623044823e-05	7.728805857762517e-05	0	0	0.0006610841734687449	
0	7.905664623044823e-05	8.736710643551067e-05	0	0	0.0007467997766753681	
0	7.905664623044823e-05	7.311887513665557e-05	0	0	0.0008352979952568599	
0	7.905664623044823e-05	7.768549235734477e-05	0	0	0.0009333204136356685	
0	7.905664623044823e-05	9.01006862481521e-05	0	0	0.0010138668296476743	
0	7.905664623044823e-05	6.577393756601962e-05	0	0	0.001079754348954187	
0	7.905664623044823e-05	5.888060438073346e-05	0	0	0.0011739915259322935	
0	7.905664623044823e-05	6.902663599127543e-05	0	0	0.0012540075165495435	
0	7.905664623044823e-05	7.813142246421739e-05	0	0	0.0013206519473025159	
0	7.905664623044823e-05	6.501746518353048e-05	0	0	0.001417209839614694	
0	7.905664623044823e-05	8.398804162709962e-05	0	0	0.001505010977946304	
0	7.905664623044823e-05	5.323536963666656e-05	0	0	0.0015900271842892088	
0	7.905664623044823e-05	8.073394508938405e-05	0	0	0.0016752919538351697	
0	7.905664623044823e-05	8.673626664989431e-05	0	0	0.0017732180794012445	
0	7.905664623044823e-05	8.025087856971008e-05	0	0	0.0018388368061652098	
0	7.905664623044823e-05	5.425950487956525e-05	0	0	0.0019290121063724988	
0	7.905664623044823e-05	6.882973359784666e-05	0	0	0.001998160916032637	
0	7.905664623044823e-05	8.298045326953335e-05	0	0	0.0020773080114660147	
0	7.905664623044823e-05	6.127707381469278e-05	0	0	0.002174360417225052	
0	7.905664623044823e-05	6.53032228056458e-05	0	0	0.002238171762852729	
0	7.905664623044823e-05	8.226111352624215e-05	0	0	0.0023191950416763976	
0	7.905664623044823e-05	9.155545360537719e-05	0	0	0.0024165197301053184	
0	7.905664623044823e-05	6.021300483675639e-05	0	0	0.0024797156919550254	
0	7.905664623044823e-05	9.28005646616859e-05	0	0	0.002539178570815439	
0	7.905664623044823e-05	8.012211450596872e-05	0	0	0.0025915504149043108	
0	7.905664623044823e-05	7.484714637617641e-05	0	0	0.002672519512157414	
0	7.905664623044823e-05	5.5615790652628684e-05	0	0	0.002738996929148494	
0	7.905664623044823e-05	6.879169034606166e-05	0	0	0.0027981503949639744	
0	7.905664623044823e-05	7.085163925478687e-05	0	0	0.002892919285526112	
0	7.905664623044823e-05	9.810236075118748e-05	0	0	0.002979638940566588	
0	7.905664623044823e-05	6.518412921107686e-05	0	0	0.0030651462789248497	
0	7.905664623044823e-05	9.766814380055851e-05	0	0	0.003146809880785231	
0	7.905664623044823e-05	7.321709598939086e-05	0	0	0.003225699149015893	
0	7.905664623044823e-05	8.01592274459822e-05	0	0	0.0032829412415579747	
0	7.905664623044823e-05	6.189720808207778e-05	0	0	0.0033766585237414077	
0	7.905664623044823e-05	8.152868827948044e-05	0	0	0.0034420926350118048	
0	7.905664623044823e-05	8.400646369570414e-05	0	0	0.0035246919900132814	
0	7.905664623044823e-05	6.484109237439161e-05	0	0	0.0035969402607532426	
0	7.905664623044823e-05	5.7363089227679756e-05	0	0	0.003657339061610294	
0	7.905664623044823e-05	8.869775901482757e-05	0	0	0.003718084013199704	
0	7.905664623044823e-05	5.525511532281507e-05	0	0	0.0037920588403914397	
0	7.905664623044823e-05	8.56323952217835e-05	0	0	0.003879836288392206	
0	7.905664623044823e-05	9.156781722946232e-05	0	0	0.00394119434707874	
0	7.905664623044823e-05	6.137806585852045e-05	0	0	0.004001097230537461	
0	7.905664623044823e-05	5.435104986932778e-05	0	0	0.004075269165806141	
0	7.905664623044823e-05	7.093281584180269e-05	0	0	0.004155420894826016	
0	7.905664623044823e-05	7.205950064114713e-05	0	0	0.004217511424796351	
0	7.905664623044823e-05	7.878207663355499e-05	0	0	0.004270490644281192	
0	7.905664623044823e-05	7.580944400872934e-05	0	0	0.004339479192073489	
0	7.905664623044823e-05	7.734662237026465e-05	0	0	0.0044077658474050915	
0	7.905664623044823e-05	5.58496831209583e-05	0	0	0.0044948359324250365	
0	7.905664623044823e-05	9.285560347770046e-05	0	0	0.004545578287775059	
0	0	9.622273756955234e-05	0	6.404686401934667e-05	0.004640065533023501	
0	0	5.770119302706236e-05	0	9.295332226480066e-05	0.004694081990485347	
0	0	9.889435650368612e-05	0	5.314027419311465e-05	0.004790119108394814	
0	0	6.922403456322077e-05	0	7.830800590801793e-05	0.004855531364414762	
0	0	6.461797666631716e-05	0	8.658167045593138e-05	0.0049251910588021105	
0	0	5.794575009951106e-05	0	7.010861384854907e-05	0.004975561839509538	
0	0	9.384924654482242e-05	0	8.876693792789445e-05	0.005052560463298597	
0	0	8.313736122515763e-05	0	9.616914214893418e-05	0.005109411566507696	
0	0	7.13786290102887e-05	0	5.0137689705712645e-05	0.00516864885923155	
0	0	9.210453786584862e-05	0	7.270800609218854e-05	0.005248742179258516	
0	0	5.795786443288821e-05	0	8.897847700091486e-05	0.005336817970343002	
0	0	6.81445671885913e-05	0	9.532219570246073e-05	0.005428278533988894	
0	0	6.542214057999418e-05	0	6.868814572376298e-05	0.005516519739941396	
0	0	6.310113132224335e-05	0	7.028555077413925e-05	0.0055941084962341445	
0	0	8.414098417113987e-05	0	9.822033613719049e-05	0.005688714649087556	
0	0	5.147361211205827e-05	0	5.8133106425606155e-05	0.005748115384869764	
0	0	9.838399253711072e-05	0	6.4505736488718e-05	0.005814363362775795	
0	0	9.49273835884368e-05	0	5.1576057691030795e-05	0.005893610142003601	
0	0	7.764436120740234e-05	0	9.170722942229616e-05	0.005978845827273517	
0	0	9.643806901783893e-05	0	5.622705911827694e-05	0.006058259226029075	
0	0	6.942650663479085e-05	0	9.867695540043588e-05	0.006143281507645056	
