0	0.005574193085526827	0.008069968100101584	0	0	0.007503128651142544	
0	0.005574193085526827	0.008649471889155193	0	0	0.007503128651142544	
0	0.005574193085526827	0.008183424949377962	0	0	0.007503128651142544	
0	0.005574193085526827	0.00693134599105585	0	0	0.007503128651142544	
0	0.005574193085526827	0.007283463638035184	0	0	0.007503128651142544	
0	0.005574193085526827	0.00946234513681106	0	0	0.007503128651142544	
0	0.005574193085526827	0.008223468692438164	0	0	0.007503128651142544	
0	0.005574193085526827	0.0073850052166908806	0	0	0.007503128651142544	
0	0.005574193085526827	0.005228793955569953	0	0	0.007503128651142544	
0	0.005574193085526827	0.006511161468581562	0	0	0.007503128651142544	
0	0.005574193085526827	0.009666628560553853	0	0	0.007503128651142544	
0	0.005574193085526827	0.006428103400724992	0	0	0.007503128651142544	
0	0.005574193085526827	0.006825908364859648	0	0	0.007503128651142544	
0	0.005574193085526827	0.009537569272442512	0	0	0.007503128651142544	
0	0.005574193085526827	0.007995124622877934	0	0	0.007503128651142544	
0	0.005574193085526827	0.006239892880610126	0	0	0.007503128651142544	
0	0.005574193085526827	0.00875478687572746	0	0	0.007503128651142544	
0	0.005574193085526827	0.008408767363771762	0	0	0.007503128651142544	
0	0.005574193085526827	0.006529886517505202	0	0	0.007503128651142544	
0	0.005574193085526827	0.006119511790369584	0	0	0.007503128651142544	
0	0.005574193085526827	0.006371670823718314	0	0	0.007503128651142544	
0	0.005574193085526827	0.009009036025420334	0	0	0.007503128651142544	
0	0.005574193085526827	0.006838820917778224	0	0	0.007503128651142544	
0	0.005574193085526827	0.007153162939635923	0	0	0.007503128651142544	
0	0.005574193085526827	0.00988556483846963	0	0	0.007503128651142544	
0	0.005574193085526827	0.007763470189461921	0	0	0.007503128651142544	
0	0.005574193085526827	0.006554650797969244	0	0	0.007503128651142544	
0	0.005574193085526827	0.006748220664663962	0	0	0.007503128651142544	
0	0.005574193085526827	0.009714207053591448	0	0	0.007503128651142544	
0	0.005574193085526827	0.009183320988648576	0	0	0.007503128651142544	
0	0.005574193085526827	0.005168370415137999	0	0	0.007503128651142544	
0	0.005574193085526827	0.0077024272082538816	0	0	0.007503128651142544	
0	0.005574193085526827	0.008620304025521563	0	0	0.007503128651142544	
0	0.005574193085526827	0.00872450070348212	0	0	0.007503128651142544	
0	0.005574193085526827	0.00963309405118091	0	0	0.007503128651142544	
0	0.005574193085526827	0.00887047351451403	0	0	0.007503128651142544	
0	0.005574193085526827	0.005681680075555511	0	0	0.007503128651142544	
0	0.005574193085526827	0.006478672575491541	0	0	0.007503128651142544	
