0	6.51427E-05	5.50668E-05	0	0	7.22059E-05
0	6.51427E-05	0.000116738	0	0	0.000152911
0	6.51427E-05	0.000186417	0	0	0.000152911
0	6.51427E-05	0.000248545	0	0	0.000152911
0	6.51427E-05	0.000310354	0	0	0.000152911
0	6.51427E-05	0.0003871	0	0	0.000152911
0	6.51427E-05	0.000459919	0	0	0.000152911
0	6.51427E-05	0.000555496	0	0	0.000152911
0	6.51427E-05	0.000636668	0	0	0.000152911
0	6.51427E-05	0.000701356	0	0	0.000152911
0	6.51427E-05	0.000800097	0	0	0.000152911
0	0.000126271	0.000800097	0	0	0.000152911
0	0.000205034	0.000800097	0	0	0.000152911
0	0.000205034	0.000875532	0	0	0.000152911
0	0.000205034	0.000962332	0	0	0.000152911
0	0.000205034	0.001050455	0	0	0.000152911
0	0.000205034	0.001110793	0	0	0.000152911
0	0.000205034	0.001168074	0	0	0.000152911
0	0.000205034	0.001239819	0	0	0.000152911
0	0.000205034	0.001306262	0	0	0.000152911
0	0.000205034	0.001395563	0	0	0.000152911
0	0.000205034	0.001463275	0	0	0.000152911
0	0.000205034	0.001537665	0	0	0.000152911
0	0.000205034	0.001591015	0	0	0.000152911
0	0.000205034	0.001676731	0	0	0.000152911
0	0.000205034	0.001755117	0	0	0.000152911
0	0.000205034	0.001851458	0	0	0.000152911
0	0.000281534	0.001851458	0	0	0.000152911
0	0.000332975	0.001851458	0	0	0.000152911
0	0.000332975	0.001936255	0	0	0.000152911
0	0.000332975	0.00203526	0	0	0.000152911
0	0.000332975	0.002120265	0	0	0.000152911
0	0.000332975	0.002185054	0	0	0.000152911
0	0.000332975	0.002248021	0	0	0.000152911
0	0.000332975	0.002310765	0	0	0.000152911
0	0.000332975	0.002386437	0	0	0.000152911
0	0.000332975	0.002478013	0	0	0.000152911
0	0.000396378	0.002478013	0	0	0.000152911
0	0.000396378	0.002566245	0	0	0.000152911
0	0.000396378	0.002636028	0	0	0.000152911
0	0.000396378	0.002728888	0	0	0.000152911
0	0.000482015	0.002728888	0	0	0.000152911
0	0.000482015	0.002821437	0	0	0.000152911
0	0.000482015	0.002904615	0	0	0.000152911
0	0.000482015	0.002998735	0	0	0.000152911
0	0.000482015	0.003066501	0	0	0.000152911
0	0.000482015	0.003160498	0	0	0.000152911
0	0.000482015	0.003244791	0	0	0.000152911
0	0.000482015	0.003297188	0	0	0.000152911
0	0.000482015	0.003376153	0	0	0.000152911
0	0.000482015	0.003447776	0	0	0.000152911
0	0.000482015	0.003519274	0	0	0.000152911
0	0.000482015	0.003617249	0	0	0.000152911
0	0.000546026	0.003617249	0	0	0.000152911
0	0.00061975	0.003617249	0	0	0.000152911
0	0.00061975	0.003679326	0	0	0.000152911
0	0.00061975	0.003758276	0	0	0.000152911
0	0.00061975	0.003813831	0	0	0.000152911
0	0.00061975	0.003880371	0	0	0.000152911
0	0.00061975	0.003943733	0	0	0.000152911
7.86413E-05	0	0.004019366	0	9.30983E-05	0
0.000128931	8.35151E-05	0	0	0.000143931	0
0.000197865	0.000142705	0	0	0.000233246	0
0.000260097	0.000202953	0	0	0.000302839	0
0.000356918	0.000293769	0	0	0.000380671	0
0.000414628	0.000349556	0	0	0.000467353	0
0.00047867	0.000434186	0	0	0.000548341	0
0.000553875	0.000489661	0	0	0.000639961	0
0.000647271	0.000489661	0	0	0.000714693	0
0.000717019	0.000489661	0	0	0.000792638	0
0.00079775	0.000489661	0	0	0.000857017	0
0.000852775	0.000489661	0	0	0.000948232	0
0.000943982	0.000489661	0	0	0.001014705	0
0.001034047	0.000489661	0	0	0.001092784	0
0.001115144	0.000489661	0	0	0.001155122	0
0.001200546	0.000489661	0	0	0.001210389	0
0.001289373	0.000489661	0	0	0.001274609	0
0.001349288	0.000489661	0	0	0.001362132	0
0.001447583	0.000489661	0	0	0.001454014	0
0.001519252	0.000489661	0	0	0.001534353	0
0.001589538	0.000489661	0	0	0.001620113	0
0.001650096	0.000489661	0	0	0.0016977	0
0.00171878	0.000489661	0	0	0.00178428	0
0.001786575	0.000489661	0	0	0.001876152	0
0.001875204	0.000489661	0	0	0.001930703	0
0.001968389	0.000489661	0	0	0.001998052	0
0.002032266	0.000489661	0	0	0.002051053	0
0.002116611	0.000543971	0	0	0.002132395	0
0.002197553	0.000636069	0	0	0.002220731	0
0.00228844	0.000725027	0	0	0.002273027	0
0.002374873	0.000806779	0	0	0.002344826	0
0.002459783	0.000858323	0	0	0.002413175	0
0.002547978	0.000953932	0	0	0.002487835	0
0.002630367	0.00100956	0	0	0.002537842	0
0.002696682	0.001089901	0	0	0.00262982	0
0.00277459	0.00114048	0	0	0.00262982	0
0.00277459	0.001206268	0	0	0.00262982	0
0.00277459	0.001294658	0	0	0.00262982	0
0.00277459	0.001360561	0	0	0.00262982	0
0.00277459	0.001417724	0	0	0.00262982	0
0.00277459	0.001470111	0	0	0.00262982	0
0.00277459	0.001522588	0	0	0.00262982	0
0.00277459	0.001583762	0	0	0.00262982	0
0.00277459	0.001648795	0	0	0.00262982	0
0.00277459	0.001745316	0	0	0.00262982	0
0.00277459	0.001812841	0	0	0.00262982	0
0.00277459	0.001897897	0	0	0.00262982	0
0.00277459	0.001956966	0	0	0.00262982	0
0.00277459	0.00204359	0	0	0.00262982	0
