0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
0.257536716	-0.025245657	0.016912227
